Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
India,IND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,66.7,64.4,62.2,60,57.8,55.7,53.7,51.6,49.4,47.3,45.1,43,40.9,38.8,36.9,34.9,33.1,31.4,29.7,28.3,..
India,IND,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,9.272210138,..,..,..,..,..,..,..,..,..,10.19603606,..,..,..,..,9.696794965,..,..,..,9.900612161,..
India,IND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.692,8.555,8.427,8.306,8.189,8.074,7.958,7.839,7.72,7.602,7.492,7.393,7.312,7.251,7.212,7.194,7.195,7.21,7.234,..,..
India,IND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.65,0.64,0.63,0.899999976,..,0.41,0.42,0.41,0.41,0.44,0.47,0.63,0.49,0.49,0.52,0.58,0.48,0.53,..,..,..
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,443.3141934,451.5730011,470.9867859,546.7266145,627.7742473,714.8610135,806.7532806,1028.334771,998.522339,1101.96084,1357.563719,1458.103527,1443.879529,1449.605912,1573.881492,1605.605434,1732.564262,1981.65105,2005.863005,2099.599048,..
Indonesia,IDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,90.38478851,..,91.98226929,..,92.19229889,92.58170319,..,92.81191254,..,..,95.11621857,95.21793365,95.37696838,..,95.65856171,..,..
Indonesia,IDN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,98.70545959,..,96.65103912,..,99.46011353,99.47373962,..,98.77799988,..,..,99.68022156,99.67006683,99.66880798,..,99.70707703,..,..
Indonesia,IDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41,39.4,37.8,36.4,36.2,33.6,32.4,31.2,30.1,29,28,27,26,25.1,24.2,23.3,22.5,21.7,20.9,20.2,..
Indonesia,IDN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.600275171,..,..,..,..,..,..,..,..,..,5.607266408,..,..,..,..,5.044736753,..,..,..,4.74791485,..
Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.475,7.461,7.432,7.38,7.303,7.203,7.087,6.965,6.849,6.744,6.653,6.579,6.518,6.471,6.437,6.419,6.418,6.433,6.465,..,..
Indonesia,IDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,0.6,..,..,..,..,..,..,0.59,0.57,0.62,0.83,0.99,0.94,0.98,0.99,1.04,..,..,..
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,780.190201,748.2576157,900.1775757,1065.648539,1150.261315,1263.287321,1589.801489,1860.002763,2166.854167,2261.247224,3122.362815,3643.043936,3694.348946,3623.911582,3491.624791,3331.695128,3562.845756,3837.651731,3893.846425,4135.569263,..
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,77,..,..,82.44120026,82.33132172,..,82.96230316,..,..,..,83.62599182,84.62680054,84.70523834,..,85.54425049,..,..,..,..
"Iran, Islamic Rep.",IRN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,97.43153381,96.64370728,..,97.87142944,..,..,..,98.01439667,97.77729797,97.93786621,..,98.10134888,..,..,..,..
"Iran, Islamic Rep.",IRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.3,26.8,25.5,24.2,23,21.8,20.7,19.6,18.6,17.7,16.9,16.1,15.5,14.9,14.3,13.8,13.3,12.9,12.4,12,..
"Iran, Islamic Rep.",IRN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,15.66550488,..,..,..,..,..,..,..,..,..,15.0029091,..,..,..,..,11.6151208,..,..,..,10.60366444,..
"Iran, Islamic Rep.",IRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.077,5.049,5.033,5.03,5.035,5.041,5.039,5.025,4.996,4.955,4.905,4.857,4.82,4.799,4.795,4.805,4.821,4.835,4.843,..,..
"Iran, Islamic Rep.",IRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.59,1.59,1.63,1.63,1.63,1.72,1.72,1.72,1.38,1.38,1.74,1.74,1.5,1.5,1.5,1.5,1.7,1.56,..,..,..
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,1670.00947,1909.412278,1911.678792,2253.936132,2756.198742,3246.051029,3774.357841,4904.666252,5717.314465,5709.94798,6599.660938,7781.406114,7927.846902,6018.324473,5585.526758,4904.326877,5253.42491,5520.310471,5550.060957,..,..
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,74.05220032,..,..,..,..,..,..,..,..,..,..,..,77.19999695,72.69999695,82.19999695,..,83.30000305,85.59999847,..,..,..
Iraq,IRQ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,84.79679871,..,..,..,..,..,..,..,..,..,..,..,83.5,80.80000305,88.80000305,..,90.90000153,93.5,..,..,..
Iraq,IRQ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.3,34.6,34,33.4,32.8,32.2,31.5,30.8,30.1,29.3,28.5,27.7,26.9,26.1,25.4,24.6,23.9,23.2,22.5,21.8,..
Iraq,IRQ,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,15.71678625,..,..,..,..,..,..,..,..,..,18.74178269,..,..,..,..,29.11340935,..,..,..,17.81039026,..
Iraq,IRQ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.627,5.616,5.627,5.653,5.686,5.716,5.728,5.716,5.677,5.608,5.514,5.401,5.281,5.164,5.057,4.965,4.889,4.826,4.776,..,..
Iraq,IRQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.2,1.3,1.27,1.31,1.33,1.3,1.3,1.33,1.26,1.27,1.3,1.3,1.3,1.3,1.38,1.38,1.3,1.32,..,..,..
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,1391.963489,1855.522004,2373.214785,3182.947982,4636.610978,3853.940935,4655.424995,6036.396243,6829.963954,7076.87718,6818.804621,4989.803075,4777.197619,5205.288255,5834.166211,5955.10901,..
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6,5.8,5.4,5.1,4.7,4.4,4.1,3.9,3.8,3.6,3.5,3.5,3.4,3.3,3.3,3.2,3.1,3,2.9,2.8,..
Ireland,IRL,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.330885977,..,..,..,..,..,..,..,..,..,5.055017401,..,..,..,..,3.91249201,..,..,..,3.909534252,..
Ireland,IRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.2,7.8,7.5,7.3,7,6.8,6.7,6.4,6.3,6.3,6.1,6.2,6.3,6.4,6.3,6.4,6.4,6.3,6.4,..,..
Ireland,IRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.13,5.86,5.78,5.67,5.64,5.46,5.26,5.1,4.85,2.83,2.73,2.62,2.54,2.56,2.57,2.92,2.96,2.97,2.97,..,..
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,26241.36461,28227.72746,32541.09855,41106.92515,47631.01069,50878.22367,54306.42932,61359.74123,61262.10046,52105.15248,48715.17691,51848.9097,48917.89761,51590.18859,55492.98256,61995.4228,63197.0824,69822.34708,78621.22793,78660.95646,..
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,11.5,..,..,9.8,..,9.8,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,1.769394617,1.584743259,..,..,1.584279384,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,20322.94615,21352.21605,24864.43629,29520.0323,35492.43553,37761.03605,42106.80118,54194.98641,70992.25171,65031.33187,69766.52119,77351.95888,79149.26855,83366.06636,92334.64631,85124.92498,82206.009,83489.81704,89108.42814,..,..
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.6,5.4,5.2,4.9,4.7,4.5,4.3,4.1,3.9,3.8,3.7,3.5,3.4,3.3,3.2,3.2,3.1,3.1,3,3,..
Israel,ISR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.866635031,..,..,..,..,..,..,..,..,..,5.228015802,..,..,..,..,4.168571178,..,..,..,4.23548509,..
Israel,ISR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6,5.8,5.8,5.8,5.6,5.6,5.5,5.6,5.4,5.2,5.2,5.3,5.3,5.2,5.2,5.3,5.1,5.1,5,..,..
Israel,ISR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.85,3.86,3.81,3.86,3.8,3.73,3.4,3.35,3.3,3.19,3.16,3.14,3.1,3.09,3.08,3.03,2.99,3.02,2.98,..,..
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,21043.57492,20306.93223,18435.89476,18979.32345,19896.81773,20566.64549,21837.37849,24924.33095,29567.80388,27715.63679,30693.59306,33669.24648,32511.23785,36309.46883,37678.88977,35776.79516,37321.62404,40541.86209,41719.72544,43592.08358,..
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98.41661835,..,..,..,..,..,..,..,..,..,98.84828186,..,..,..,..,..,..,99.15576172,..,..
Italy,ITA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,99.81213379,..,..,..,..,..,..,..,..,..,99.85964203,..,..,..,..,..,..,99.93000031,..,..
Italy,ITA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.7,4.5,4.3,4.1,3.9,3.8,3.7,3.6,3.5,3.4,3.4,3.3,3.2,3.1,3,3,2.9,2.8,2.8,2.7,..
Italy,ITA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,4.697132831,..,..,..,..,..,..,..,..,..,4.127222358,..,..,..,..,3.728840617,..,..,..,3.856706243,..
Italy,ITA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.8,9.6,9.8,10.2,9.5,9.8,9.6,9.8,9.9,10,9.9,10,10.3,10,9.8,10.7,10.1,10.7,10.5,..,..
Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.71,4.61,4.44,4.18,4.02,4.04,3.99,3.91,3.79,3.69,3.64,3.52,3.42,3.31,3.21,3.2,3.17,3.18,3.14,..,..
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,20087.59199,20483.21599,22270.14412,27465.6753,31259.7165,32043.14037,33501.65817,37822.66524,40778.34274,37079.75867,36000.52012,38599.06221,35053.52624,35549.9747,35518.41529,30230.2263,30939.71425,32406.72032,34615.75689,33228.23668,..
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.09999847,..,..,..,..,..,..
Jamaica,JAM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.30000305,..,..,..,..,..,..
Jamaica,JAM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.7,18.3,17.8,17.5,17.2,17,16.7,16.5,16.2,15.9,15.5,15.1,14.7,14.3,13.9,13.4,13.1,12.7,12.3,11.9,..
Jamaica,JAM,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.88025183,..,..,..,..,..,..,..,..,..,13.00792352,..,..,..,..,11.41899544,..,..,..,11.72928029,..
Jamaica,JAM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.52,6.632,6.743,6.844,6.931,7.005,7.068,7.127,7.187,7.249,7.31,7.368,7.42,7.463,7.497,7.523,7.542,7.558,7.573,..,..
Jamaica,JAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,1.5,1.5,1.399999976,1.8,1.7,2,1.7,..,1.7,1.76,..,1.67,1.66,..,1.69,1.78,1.72,..,..,..
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,3384.694861,3437.660658,3609.200651,3480.51295,3733.801412,4103.597144,4331.30306,4623.751238,4928.114008,4335.181512,4704.054455,5111.471413,5209.851931,4989.171391,4833.790318,4907.50372,4843.338474,5069.183838,5354.236859,5582.263778,..
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3,3.1,3,2.9,2.8,2.8,2.7,2.6,2.5,2.4,2.3,2.3,2.2,2.1,2.1,2,2,1.9,1.8,1.8,..
Japan,JPN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.933842491,..,..,..,..,..,..,..,..,..,6.339844409,..,..,..,..,5.276610452,..,..,..,4.912859576,..
Japan,JPN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.7,7.7,8.1,8.4,8.050859795,8.530753759,8.53,8.71,9.1,9.1,9.5,9.9,10,10.1,10.1,10.3,10.5,10.8,11,..,..
Japan,JPN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,14.69,14.58,14.43,14.26,14.2,14.08,13.97,13.87,13.71,13.62,13.51,13.4,13.35,13.3,13.21,13.17,13.11,13.05,12.98,..,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,38532.04088,33846.46564,32289.35054,34808.39092,37688.72234,37217.64873,35433.98896,35275.22843,39339.29757,40855.17564,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34524.46986,38761.81815,38386.51115,39159.42356,40246.88013,..
Jordan,JOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,89.89231873,..,91.13075256,..,92.19957733,..,..,92.55104065,95.90444946,97.89031982,..,..,..,..,..,98.22711182,..,..
Jordan,JOR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,99.13259125,..,98.97538757,..,98.94934082,..,..,98.76235199,99.14868164,99.10572052,..,..,..,..,..,99.34374237,..,..
Jordan,JOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.6,22,21.5,20.9,20.4,19.8,19.3,18.8,18.2,17.8,17.3,16.8,16.4,16,15.5,15.1,14.7,14.2,13.8,13.4,..
Jordan,JOR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.88323251,..,..,..,..,..,..,..,..,..,12.28141606,..,..,..,..,13.06712045,..,..,..,10.38370605,..
Jordan,JOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.129,4.08,4.037,3.999,3.967,3.939,3.914,3.891,3.869,3.849,3.832,3.818,3.809,3.805,3.806,3.813,3.826,3.843,3.864,..,..
Jordan,JOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.7,1.7,1.7,1.7,1.7,1.7,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.89,1.38,1.4,1.47,..,..,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1651.622443,1720.358789,1802.057775,1876.26141,2044.962623,2183.396157,2513.031668,2735.38314,3455.767318,3559.691078,3736.646494,3852.752767,3909.907569,4043.749038,4130.879055,4164.107876,4176.58891,4234.403133,4312.180117,4405.488412,..
Kazakhstan,KAZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,99.73240662,99.78163147,..,..,..,..,..,..,..,99.78163147,..,..
Kazakhstan,KAZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,99.8345108,99.89736176,..,..,..,..,..,..,..,99.89736176,..,..
Kazakhstan,KAZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.4,34.4,32.5,30.7,29,27.3,25.6,23.8,21.9,20,18.2,16.4,14.6,13,11.6,10.5,9.8,9.3,9.2,9.3,..
Kazakhstan,KAZ,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.0305447,..,..,..,..,..,..,..,..,..,11.12074862,..,..,..,..,9.921607764,..,..,..,8.199853648,..
Kazakhstan,KAZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.06,9.95,10.05,10.41,10.14,10.37,10.27,10.22,9.74,8.88,8.95,8.72,8.54,8,7.65,7.46,7.37,7.15,7.14,..,..
Kazakhstan,KAZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.19,6.97,7.02,7.7,7.77,7.76,7.78,7.72,7.71,7.61,7.29,7.11,7.01,6.72,6.06,..,..,..,..,..,..
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.000958,1490.92709,1658.030785,2068.124118,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.223175,9070.488253,11634.0019,12386.7,13890.63177,12807.26069,10510.77189,7714.841844,9247.581331,9812.601405,9812.390376,..
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,82.2290802,..,..,..,..,..,..,72.1570282,..,..,..,..,..,..,78.73303986,..,..,..,81.53497314,..,..
Kenya,KEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,92.52818298,..,..,..,..,..,..,82.39047241,..,..,..,..,..,..,86.52562714,..,..,..,87.83000183,..,..
Kenya,KEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,59.7,57.6,55.4,53.1,50.7,48.1,45.8,43.8,41.4,40.3,39.4,38.6,38.2,37.5,36.5,35.3,34.5,33.9,32.8,31.9,..
Kenya,KEN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.404054862,..,..,..,..,..,..,..,..,..,8.405459764,..,..,..,..,9.88693689,..,..,..,10.85360888,..
Kenya,KEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.621,12.489,12.197,11.759,11.196,10.544,9.848,9.158,8.516,7.948,7.467,7.07,6.73,6.428,6.161,5.928,5.734,5.582,5.469,..,..
Kenya,KEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,1.9,..,1.4,..,1.4,..,..,..,1.4,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,397.4826588,395.3295318,389.542711,429.7878437,451.6687159,511.6164222,685.9545322,825.6665976,902.0700258,905.1317861,951.6879611,971.633329,1136.871406,1210.388014,1315.804535,1336.883349,1410.527568,1572.335496,1707.986805,1816.546916,..
Kiribati,KIR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.5,52.3,51.3,50.6,50.3,50.2,50.2,50.3,50.3,49.9,49.3,48.5,47.6,46.7,45.6,44.6,43.5,42.3,41.3,40.1,..
Kiribati,KIR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.275955636,..,..,..,..,..,..,..,..,..,6.253764159,..,..,..,..,6.062927092,..,..,..,5.569786116,..
Kiribati,KIR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.918,7.752,7.609,7.488,7.39,7.311,7.247,7.194,7.143,7.091,7.031,6.959,6.875,6.781,6.68,6.578,6.481,6.396,6.329,..,..
Kiribati,KIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,1.5,1.51,..,..,..,1.5,1.4,1.3,..,..,..,1.9,1.86,..,..,..,..
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,796.8881748,735.0262947,826.9452801,1015.724172,1131.140005,1214.556667,1168.448531,1374.452153,1428.120516,1311.999002,1516.811869,1735.018358,1788.505421,1715.765331,1642.762597,1542.57525,1584.807446,1640.500104,1698.256286,1655.078839,..
"Korea, Dem. People’s Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,99.99819183,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,99.99964142,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.5,39.1,34.2,30.4,27.8,26.4,26,25.7,25.2,24.4,23.1,21.5,19.8,18.3,17,16,15.1,14.4,13.7,13.1,..
"Korea, Dem. People’s Rep.",PRK,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.197828987,..,..,..,..,..,..,..,..,..,7.401286782,..,..,..,..,7.458938836,..,..,..,6.805653847,..
"Korea, Dem. People’s Rep.",PRK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.076,8.911,8.734,8.615,8.576,8.614,8.698,8.778,8.82,8.818,8.781,8.727,8.683,8.671,8.696,8.76,8.856,8.97,9.088,..,..
"Korea, Dem. People’s Rep.",PRK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,13.2,..,..,..,..,..,..,..,14.3,..,13.2,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,97.96594238,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,99.95417023,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.4,6.1,5.8,5.5,5.1,4.8,4.4,4.1,3.9,3.7,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,2.8,2.7,..
"Korea, Rep.",KOR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,11.69292623,..,..,..,..,..,..,..,..,..,12.72412266,..,..,..,..,10.32102059,..,..,..,9.260797206,..
"Korea, Rep.",KOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.2,5,5.1,5.1,5,5,5,5,5,5,5.1,5.1,5.3,5.3,5.3,5.4,5.5,5.6,5.8,..,..
"Korea, Rep.",KOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.65,4.45,4.83,5.09,5.42,5.9,6.48,7.24,7.73,8.19,8.74,9.53,10.25,10.92,11.59,11.61,11.98,12.27,12.43,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33422.94421,31846.21823,..
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7,7.1,7.1,7,7,7,7,7,7,7,7.1,7,7,7,7,7,7,7,7,..,..
Kosovo,XKX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,1087.762401,1490.361033,1413.532587,1638.104739,2086.537325,2147.464271,2237.126598,2685.986222,3254.820269,3209.694109,3286.557443,3741.875052,3596.804655,3891.266363,4080.330717,3603.025501,3780.003689,4045.614209,4419.914327,4417.524062,..
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,93.27445984,93.28211975,93.6641922,93.89830017,..,94.4690094,..,95.51316833,95.58582306,..,95.68544769,..,96.03594971,96.05647278,..,..
Kuwait,KWT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,99.73336029,98.51216888,98.44722748,98.64334869,..,98.89910889,..,98.78225708,99.15374756,..,99.25908661,..,99.24358368,99.08013153,..,..
